"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"973635155","E98574042889BE40350C66D5FC65DEC7","Alexis J","alexisj635","https://www.tripadvisor.com/Profile/alexisj635","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","","No","5","","Great night!","Great evening, Mickael was absolutely awesome! The cocktails are very good and the pianist was fantastic , the decor is very beautiful, always a beautiful place for a moment with those you love. I recommend to anyone looking for a beautiful place on Cannes","0","","FAMILY","2024-10-31","2024-10-12","2024-10-12","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r973635155-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"973478421","1F4CCFC6FC62D6BC0CA1ACBEA17EF84A","Moises D","794moisesd","https://www.tripadvisor.com/Profile/794moisesd","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg","","No","2","Value: 2
Rooms: 2
Location: 3
Cleanliness: 2
Service: 2
Sleep Quality: 2","Disappointment Regarding My Stay from September 23–25, 2024","I am writing to express my disappointment with my recent stay at your hotel from September 23 to September 25, 2024. While I appreciated the upgrade to a suite, which was indeed lovely, I encountered several issues that detracted from my overall experience.

The main areas of the hotel, which I was looking forward to enjoying, were unfortunately closed throughout most of my stay. The Sunset Terrace was closed all day on both Monday and Tuesday, and although it finally opened on Wednesday, it was only after I had already left the hotel. Similarly, the Rooftop Panorama was closed every day, and on Tuesday night, when it was finally available, it was booked for a private cocktail reception, further restricting access.

Additionally, I had hoped to enjoy a beach or pool experience, but the hotel did not offer either during my stay, which was quite disappointing.

On a positive note, I would like to express my gratitude to the breakfast team. Fatlya, Clara Cruz, and Chef Kevin Samya were outstanding in accommodating my kosher requirements, and their service truly stood out as a highlight of my stay.

I hope you can take my feedback into consideration to improve the experience for future guests.

Thank you for your time and attention.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c2/68/27/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c2/68/28/caption.jpg","COUPLES","2024-09-30","2024-10-11","2024-10-11","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r973478421-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"973309062","8EECF7E8EB2FA5DE08EE88DE339B2D8E","Brian O","brianoZ5055JE","https://www.tripadvisor.com/Profile/brianoZ5055JE","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Escaping to Cannes","The staff at the JW Marriott Cannes made our experience exceptional— the level of service and care taken to ensure we enjoyed our stay knew no bounds, and we are incredibly grateful. From the view, to the tastes/smells we sincerely enjoyed our time along the Cote d’Azure. Each morning we were greeted by a smile and welcome at Scalini— by the second day the team knew which coffee to bring, how we liked our eggs prepared, and everything in between. After a long day exploring the coast, we enjoyed our favorite dinner of the trip right in our own hotel, as well. Highly recommended and grateful for a wonderful experience!","0","","COUPLES","2024-10-31","2024-10-10","2024-10-10","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r973309062-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"973241129","6013FB8FBBC7418DC29A3DDDA9AFB0C2","Gregg J","GreggJ872","https://www.tripadvisor.com/Profile/GreggJ872","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","Mount Sinai","No","4","Value: 4
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Beautiful hotel, great location.","This is a beautiful hotel.  The checkin process was easy and the rooms were well appointed and clean.  We booked the night before our arrival so we could get in the room when we landed in the morning and this worked out well.   We called a few times to make sure there was no confusion and our room was indeed available at 10 am.  The bed was comfortable.  The restaurant and bar in the hotel were expensive but it was a very good buffet breakfast and good coffee.   For parking, I made the mistake of parking myself in the garage.  It was easy to get in and find a spot, but getting out of the garage was an adventure.  I would recommend using the valet service.    Once you park, you won't need the car, as you can walk to the beach, all of the shopping, and a ton of good restaurants and hotel bars.  

The only negatives for this hotel:
1) The gym is terrible.  There are no free weight dumbbells.  There was one curl bar with a few small weight plates and a universal machine that had some disconnected cables.  There was only one elliptical and it was broken.  Really disappointing for a nice and expensive hotel. 
2) There is no designated beach area/restaurant on the beach associated with the hotel.  If you are not planning on going to the beach, then it's no big deal.  But if you are, it's easy with the hotels that have a designated area.","0","","COUPLES","2024-09-30","2024-10-09","2024-10-09","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r973241129-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"972441818","77CE8D69A7B6896B04AC75010C142DAE","imad S","93imads","https://www.tripadvisor.com/Profile/93imads","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","","No","5","","Excellent service","Very cozy place, more than delicious food I recommend lasagna, thanks to Mickael for his service that took care of our table very well. I strongly recommend the lemon pie for dessert, they also have a nice drink/wine menu.","0","","FAMILY","2024-10-31","2024-10-03","2024-10-03","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r972441818-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"971554693","A104711723ED0D17F7C4B32EDD108793","MMaroundtheWorld","mm191919","https://www.tripadvisor.com/Profile/mm191919","https://media-cdn.tripadvisor.com/media/photo-m/1280/21/c4/1e/39/mm191976.jpg","Zurich","No","1","","PLEASE DONT GO THERE!","I am currently staying at the JW Marriott Hotel Cannes, and I must say, this experience has been nothing short of terrible. I strongly advise against choosing this hotel. Here are just a few reasons why:

	•	Terrible Customer Service: The staff shows no empathy or courtesy. They are unresponsive and lack the basic hospitality you’d expect from a hotel of this supposed standard.
	•	Outdated and Dirty Rooms: The rooms are old, poorly maintained, and simply dirty. It’s disappointing to see a lack of attention to cleanliness in a hotel of this category.
	•	Under Construction: There’s a part of the hotel under construction right in front, making the environment unpleasant and noisy, which ruins the experience even more.
	•	No Value for Money: For the price you pay, the quality and service are far below expectations. This is absolutely not worth it.

Overall, this hotel is not recommended. My stay here has been a frustrating experience, and I would encourage others to avoid it at all costs.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a3/8a/06/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a3/8a/05/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a3/8a/04/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a3/8a/03/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a3/8a/02/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a3/8a/01/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a3/8a/00/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a3/89/ff/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a3/89/fe/caption.jpg","COUPLES","2024-09-30","2024-09-27","2024-09-27","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r971554693-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"970697491","2F6A1B12F3A4B30472F92C0FE3313E92","Philippe-Alexan... A","philippealexandrea3","https://www.tripadvisor.com/Profile/philippealexandrea3","https://media-cdn.tripadvisor.com/media/photo-o/1c/b6/11/0a/caption.jpg","Stockholm","No","5","","Idyllic stay at the jw marriott cannes","Stayed at this property for 3 nights. We were welcomed to a beautiful upgrade on a sea view suite (Marriott ambassador status). The front desk team was very friendly and knowledgeable when it came to where to go and what to do even on a Sunday evening. Special mention to John W. who went above and beyond to make sure our stay was flawless by replenishing the welcome amenities and making sure everything is on par. 
The hotel location is perfect right on Croisette and in front of the best beach clubs in Cannes. 
Recommend ++","0","","SOLO","2024-09-30","2024-09-21","2024-09-21","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r970697491-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"970610108","5A22DE70F80D9AF651B8754FD7EF5BC2","Departure58163229606","Departure58163229606","https://www.tripadvisor.com/Profile/Departure58163229606","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","No","5","","Amazing experience!","We had an amazing time at Scalini. Mickeal and the staffs were very nice and helpful. Love the food and service!! 

The food also very nice, wine we had was unbeatable! Love it so much!!

We will definitely come back again if we can visit Cannes in the future.","0","","FRIENDS","2024-09-30","2024-09-20","2024-09-20","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r970610108-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"970438479","AC61FB30BF7BD1C607CD9F107C97571B","Leocara","Leocara","https://www.tripadvisor.com/Profile/Leocara","https://media-cdn.tripadvisor.com/media/photo-o/07/ec/81/20/leocara.jpg","Chaumontel","No","4","","Dinner show","Dinner evening fireworks with my little girls flat without surprise it was chicken so at the Star Award the desserts children not appropriate 
we found better last year with lobster menu 🦞 but full 
Well the pyrotechnic show top","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/91/3c/67/caption.jpg","FAMILY","2024-09-30","2024-09-19","2024-09-19","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r970438479-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
"968946986","484305CF62A0E3E4806127D1CE4EDF0C","Mudhawi A","mudhawia2021","https://www.tripadvisor.com/Profile/mudhawia2021","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","","No","5","","Best hotel in cannes","I stay in this hotel every visit to cannes, it is one of the best hotels in terms of the suite and room’s reception are so polite and help full the concierge was so helpful gives full explanation on everything. The location of the hotel is excellent","0","","FAMILY","2024-08-31","2024-09-09","2024-09-08","en","JW Marriott Cannes","197829","https://www.tripadvisor.com/ShowUserReviews-g187221-d197829-r968946986-JW_Marriott_Cannes-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html"
