"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"978328635","6712C3B3F70CAB9046A3353B172618DA","85dirkn","85dirkn","https://www.tripadvisor.com/Profile/85dirkn","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","Bonn","No","5","","Perfect stay","Excellent reception by Mr Rajkovivic,
a warm reunion with Mrs. Nocula, this time at the reception and Mrs. Hahn and the cook (unfortunately name not present) made us feel at home at breakfast.
The reservation of our desired room was successful.","0","","COUPLES","2024-10-31","2024-11-02","2024-11-01","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r978328635-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"930128117","42E92F7A9000DA43CBA2AFAA3D62AAD1","Anj Fab","AnjFab","https://www.tripadvisor.com/Profile/AnjFab","https://media-cdn.tripadvisor.com/media/photo-o/1d/52/1c/ed/anjfab.jpg","Dubai","No","5","","Heartfelt thanks for an exceptional stay","I wanted to express my sincere gratitude for the exceptional experience I had during my recent stay at Frankfurter HOF. From the moment we checked in until the day of our departure, I was thoroughly impressed with the quality of service and attention to detail. I appreciate how V (Assistant Front Office Manager) assisted us with our check out issue. The staff  demonstrated unparalleled hospitality. Each team member I encountered was not only professional but also incredibly friendly and attentive. Their warm welcomes and eagerness to assist with any inquiries truly made me feel valued as a guest. Truly an Iconic property.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/0a/cf/89/caption.jpg","FAMILY","2023-12-31","2023-12-18","2023-12-17","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r930128117-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"978261685","27A632AEE17E643AC9F3C534FF751108","thedeer","thedeer","https://www.tripadvisor.com/Profile/thedeer","https://media-cdn.tripadvisor.com/media/photo-o/04/84/99/89/thedeer.jpg","Bath","No","5","","The best head concierge I’ve ever met : Holger Alexander Muller","The location could not be better; walking distance to all major places. The hotel is a classic , very good conference room and their cuisine was superb. Their rooms need an update though. What affected me most is the head concierge ; Holger Alexander Muller. He was the best I’ve ever encountered in a hotel ( I travelled to nearly 60 counties so far ) It was very obvious he liked his job. He gave lots of tips about the city and always cheerful, immaculately dressed  as well. 
Just round  the  corner of the hotel there is Goethe’s house, do not miss it!","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/f7/80/f3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/f7/80/f4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/f7/80/f5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/f7/80/f6/caption.jpg","BUSINESS","2024-10-31","2024-11-01","2024-11-01","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r978261685-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"976848253","3C7F361A42FF0DF5A37AF7C7DEA2825F","claire r","726henrietter","https://www.tripadvisor.com/Profile/726henrietter","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/7c/default-avatar-2020-29.jpg","Düsseldorf","No","4","","schönes zentral gelegenes Grandhotel","selten so gut geschlafen, tolles ruhiges großzügiges Standard Zimmer zur Alleinnutzung, gute Matratze, prima Service im ganzen Hotel, Cocktails in der Bar etwas absurd teuer aber muss man ja nicht nehmen. Frühstück in Ordnung für 25 Euro. Late Chekout 16:00 für die Mama bekommen, sehr sehr nett und erfreulich.","0","","FAMILY","2024-10-31","2024-10-27","2024-10-27","de","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r976848253-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"972204526","6968BE68F2E1776BBFA816A5C292CD85","Chris Villar","Veelar","https://www.tripadvisor.com/Profile/Veelar","https://media-cdn.tripadvisor.com/media/photo-m/1280/17/7f/29/ef/veelar.jpg","Pensacola","No","2","","Poor but, potential","Hotel card system shut down/malfunctioned while checking in, until we checked out. We were required to be escorted to our rooms each time we needed access which was very inconvenient. There was a line of people waiting to be escorted and obviously insufficient staff to escort patrons in a timely manner. 

The room itself was very nice. View was decent. Breakfast was also decent","0","","COUPLES","2024-08-31","2024-10-01","2024-10-01","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r972204526-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"971440708","3A14D4E7C488F1A02EB2033943DDEA2B","Thomas S","thomas_norgefan","https://www.tripadvisor.com/Profile/thomas_norgefan","https://media-cdn.tripadvisor.com/media/photo-s/10/f6/e1/db/thomas-s.jpg","Emmering","No","5","Value: 4
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Classic hotel of a high standard","The hotel itself is very classic - I love this charm.
There is nothing to complain about the kindness of the staff, on the contrary. Always trying and accommodating.
The room and especially the bathroom is really fantastic, even if the one or the other repair (defective bed lamp) would be necessary, it simply exudes a special cosiness. The air conditioning went well and was also urgently needed on the days. 
The bar is simply classic good, you should definitely make a detour. However, where there is definitely potential, breakfast would be. This was 2017 when we were already on site significantly better, more extensive and with more finesse. Now it's just standard.","0","","BUSINESS","2024-06-30","2024-09-26","2024-09-26","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r971440708-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"970084832","466D76C591EB048CED52C703C313CE36","dietris2017","dietris2017","https://www.tripadvisor.com/Profile/dietris2017","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Buenos Aires","No","1","","Nice try, Not again!","Old and smelly rooms - to expensive for what‘s on offer!
I slept years ago here in lovely clean and airy room in a room with light interior.
This time got a room with a double door (you can hear the neighbours breathing at night). Luckily I had ear plugs.
Upon arrival was a bit shocked of the old fashioned romm in dark brown (furniture, cushions, carpet etc), which smelled old and mouldy. Slept with an open window all night.
Bed was comfortable, bed linen nice and crisp.
Checkout was strange, only thing I was asked was, if I want to use the provided credit card. No question about the stay, the room etc. Not very welcoming.
Not to repeat, which is a shame, as it is perfectly located. But not worth the money for what you get.","1","","BUSINESS","2024-09-30","2024-09-17","2024-09-16","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r970084832-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"967224896","9DE45C3CB482B83385F59DF45515F7C5","patty h","HLHSgrandma","https://www.tripadvisor.com/Profile/HLHSgrandma","https://media-cdn.tripadvisor.com/media/photo-o/03/85/f6/7a/patty-h.jpg","Lakehurst","No","5","Value: 4
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Steienberger Icon Frankfurter Hof Hotel, Frankfurt, Germany","We just returned from a 6 day stay @ this wonderful hotel! What a gorgeous hotel right in the best area to be when visiting Frankfurt! Old town is a 10 minute walk away, and is a bustling area that we loved!  Our room was beautiful, nice large windows that open, living area with desk, mini bar, beautiful bathroom and soft bed and linens. my only issue with the room was we had a view of the roof and a wall.....management happily agreed to a room change, but my husband and I agreed the room was so nice, we'll just stay. Breakfast buffet was elegant and plentiful. The service was FABULOUS! The staff here goes out of their way to make sure you have everything you need. Frankfurt is very walkable and we were able to walk to markets to get water, fruit, etc. for the room. The hotel booked a day trip via a Mini bus for us to Rothenburg which is a MUST if you go to Frankfurt! The town is amazing and dates back to the 1200s!","0","","COUPLES","2024-08-31","2024-08-28","2024-08-28","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r967224896-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"966922501","6A72BA83C05683BB335A1B87A4C022C2","Odyssey733675","Odyssey733675","https://www.tripadvisor.com/Profile/Odyssey733675","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg","","No","4","Value: 3
Rooms: 4
Location: 5
Cleanliness: 5
Service: 4
Sleep Quality: 5","Nice hotel in a good location","This is a nice hotel with very nicely sized and decorated rooms. 
Bathrooms are a good size and shower is excellent. 
Bed is excellent and rooms are very quiet. 
The hotel is conveniently located. 

We arrived prior to check in so room was not ready, it took a while for this to occur post check in time. But it was sorted as soon as I communicated with the staff.","0","","COUPLES","2024-06-30","2024-08-26","2024-08-26","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r966922501-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
"966829544","26385987E8803FDA09A58756338604ED","bristolreviewer","bristolreviewer","https://www.tripadvisor.com/Profile/bristolreviewer","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","","No","4","","Comfortable Frankfurt hotel","We had a pleasant four night stay at this 5* hotel centrally located in the business heart of Frankfurt. Our room was very comfortable and well equipped with Nespresso machine and water replaced daily, and a TV with English news channels, the bed was very comfortable and the room had a comfy armchair (just one!) too.  The bathroom would have benefitted from a walk in shower, but that’s a common problem. We had a lot of problems with the safe, and were given a deposit box at reception until it was fixed. Breakfast buffet was very good, with fresh eggs to order. During the summer the signature bar is shut so drinks are served on the terrace instead. There’s a very good spa and sauna area. The hotel itself is within walking distance of key sights like the cathedral, Goethe house and Paulskirche, as well as lots of good restaurants. A good place to stay at the heart of Frankfurt.","0","","COUPLES","2024-08-31","2024-08-26","2024-08-26","en","Steigenberger Icon Frankfurter Hof","202275","https://www.tripadvisor.com/ShowUserReviews-g187337-d202275-r966829544-Steigenberger_Icon_Frankfurter_Hof-Frankfurt_Hesse.html"
