"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"978766810","8829D24EC08037F0DAF84D5CF3E3BD4C","Arwa a","290arwaa","https://www.tripadvisor.com/Profile/290arwaa","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","","No","5","","Sky louge","The place has a cozy and calm atmosphere, the food is delicious, and the staff is very welcoming, especially Somaya, who is very friendly and charming............................................................................","0","","BUSINESS","2024-11-30","2024-11-05","2024-11-05","en","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r978766810-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"877331620","E247014E5B45D8C99540DCB566F64110","Abdulrazzaq A","320abdulrazzaqa","https://www.tripadvisor.com/Profile/320abdulrazzaqa","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","","No","5","","Great service","Prosper from in-room dining is an amazing guy, he was very kind, polite, and provided an excellent service

Keep it up  

Also, our experience during our stay was delightful as the service was great overall ","1","","FRIENDS","2023-02-28","2023-02-03","2023-02-03","en","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r877331620-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"978765358","6075B6A962E2E147C0CE9F823164118A","Ahmed s","E6629DTahmeds","https://www.tripadvisor.com/Profile/E6629DTahmeds","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/7c/default-avatar-2020-29.jpg","","No","5","","شكراً للجميع على التعامل الطيب و الاحترافي","شكراً لجميع الخدمات المقدمة من الفندق و على المحافظة على العملاء و تقديم افضل الخدمات من الموظفة زينه في مكتب علاقات الضيوف كان تجربة جميلة في قاعة الاجتماعات و توفير كافية السبل في ارضاء العميل و التعامل الجيد و عدم التردد في التواصل بشكل احترافي","0","","BUSINESS","2024-11-30","2024-11-05","2024-11-05","ar","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r978765358-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"978742172","E6D9358C9A10C4765B4474911A76E19D","Turki A","turkiaN3712JW","https://www.tripadvisor.com/Profile/turkiaN3712JW","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","","No","5","","مكان ولا أروع","للامانه مكان رائع لاجتماعات العمل ، واللقاءات الشخصيه والترفيهيه، وجود الاستاذه سميه والاستاذ هوندي ، اعطى للمكان شخصيه رائعه ، هدوء وموسيقى خافته ، واسقف عاليه ومرتفعه ، اضافتاً الى جودة المشروبات البارده والساخنه ، مكان جميل ومفعم وجاذب 
………………………………………………………..","0","https://media-cdn.tripadvisor.com/media/photo-w/2e/07/08/56/caption.jpg","SOLO","2024-11-30","2024-11-05","2024-11-04","ar","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r978742172-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"978544719","3115E72CF5EF18557E4ABC70E738D6D4","Travel54219772864","Travel54219772864","https://www.tripadvisor.com/Profile/Travel54219772864","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","","No","5","","ممتازه وتكرر","اشكر الموضف مهدي ومحمد الزهراني وكوثر محترمين والموضفين احسنتم اختيارهم .. اشكر الموضف مهدي ومحمد الزهراني وكوثر محترمين والموضفين احسنتم اختياره…. اشكر الموضف مهدي ومحمد الزهراني وكوثر محترمين والموضفين احسنتم اختيارهم وانشالله سوف تكرر هذه الزياره","0","","FAMILY","2024-11-30","2024-11-03","2024-11-03","ar","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r978544719-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"978137183","1097F1E5A6DC01D786127F43CBC038B2","مها ي","V4179WY_","https://www.tripadvisor.com/Profile/V4179WY_","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","","No","5","","Review","Kawsar and Prosfer they were the best in service

Hairdrsser lady in spa was good too!

The food was more than amazing!

The room service is so fast and very responsive

I have enjoyed my stay and i would like to thank all the staff and would prefer to come here again","0","","BUSINESS","2024-10-31","2024-10-31","2024-10-31","en","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r978137183-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"978078285","CDB91E929C58EDD88923F98282EB04AF","Joseph W","josephwL9762UQ","https://www.tripadvisor.com/Profile/josephwL9762UQ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","","No","5","","Excellent!","We experienced great service all throughout. The staffs were well trained and accommodating, especially Ms. Rose and Ms. Maria, who diligently assisted in our business event. 

Well recommended for both your personal and business plans.","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/f2/9c/8c/caption.jpg","BUSINESS","2024-10-31","2024-10-31","2024-10-30","en","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r978078285-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"978031675","6E9C0F2A5D4774E0461DA05CBC515758","Fearless10533353603","Fearless10533353603","https://www.tripadvisor.com/Profile/Fearless10533353603","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","","No","5","","Very nice, very luxurious service and staff, honey, god and food for those who have passed by and their behavior is very Jumeirah God gives them goodness♥","Madhya's staff member gives a thousand goods to have a nice and kind treatment of a leaf staff member gives a thousand goods to have a leaf♥️♥️♥️ A thousand thanks to have a thousand goods to have a thousand goods to have a thousand goods to have a thousand goods to have a thousand goods to have a thousand goods","0","","FAMILY","2024-10-31","2024-10-30","2024-10-30","en","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r978031675-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"977524419","FDE6A563CFBE776B652B52724350CE47","Noura A","820nouraa","https://www.tripadvisor.com/Profile/820nouraa","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","No","5","","Saudi Halal Bank Working Meeting","Peace on you, God's mercy and blessings 

I would love to thank the management of the Ahmed Al-Azam area hotel for the good cooperation and treatment of the guest relations manager Abdullah Al-Khrush. We greeted and celebrated very relaxed and took all the comfort and privacy .. Hotels left missing this standout service.. Bekid Rah recommended this hotel and why it is served by Ahmed
Thank you so much","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/f0/a2/64/caption.jpg","SOLO","2024-10-31","2024-10-30","2024-10-30","en","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r977524419-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
"977082297","FCB533D62AC84F53623607F86E646A74","Ammar A","W2648UCammara","https://www.tripadvisor.com/Profile/W2648UCammara","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/24/default-avatar-2020-60.jpg","","No","5","","Visit","I had a part of training with the Sapk company at the hotel for five days. I paid a lot of attention to the meeting rooms and the diversity among other companies and when I wanted to take the idea of booking the ransom packages and the Suite was then a guest relations manager Abdullah Al-Khrush and a very accurate person in giving information and was interested in guests.","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/ed/d6/38/caption.jpg","SOLO","2024-10-31","2024-10-29","2024-10-29","en","Kempinski Al Othman Hotel Al Khobar","10424323","https://www.tripadvisor.com/ShowUserReviews-g298545-d10424323-r977082297-Kempinski_Al_Othman_Hotel_Al_Khobar-Al_Khobar_Eastern_Province.html"
