"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"978829928","54386621DB57D866CA5745D5DDD0BF3A","cornelia b","Q2219RGcorneliab","https://www.tripadvisor.com/Profile/Q2219RGcorneliab","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","","No","5","","Aussergewöhnlich Freundlicher Empfang","Danke an Cinzia vom Check-in Desk für die herzliche Begrüßung. Das war super professionell und persönlich zugleich. Cinzia hat mir alles ausführlich erklärt und Ihre Hile angeboten. Obwohl mein Reiseagentur einen Fehler bei der Reservierung gemacht hatte, bekam ich ein tolles Zimmer","0","","BUSINESS","2024-11-30","2024-11-05","2024-11-05","de","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978829928-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978552100","BBC237B6BAEBEB25340DB3F1A7724468","C R","L2234VWcr","https://www.tripadvisor.com/Profile/L2234VWcr","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","","No","5","","Perfect location and great hotel!","The room was great, comfortable and such a great deal! Breakfast was good, possibly could be bigger variety but did the job. The lady at guest services Marjana was lovely and kindly gifted me with a bottle of wine after a very tiring stressful day, and gave my children goody bags which they loved! Can’t wait to come back and my children won’t stop talking about it! I also left some luggage behind so that was sorted swiftly too! Thank you! X","0","","FAMILY","2024-11-30","2024-11-03","2024-11-03","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978552100-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978429724","838697CA43B8E5433F1DED5B10261BD3","arzu banu c","arzubanuc","https://www.tripadvisor.com/Profile/arzubanuc","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","","No","5","","Thank you.","Brasserie Joel is a cozy and nice place for dinner. The menu and presentation is always very good. We especially thank to Ms. Cristina (Google) for her kind, helpful and friendly professional service. We always love to return back either for business or family trip.","0","","BUSINESS","2024-11-30","2024-11-02","2024-11-02","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978429724-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978410654","88B25ECE661972A0F7729A6259AFDC56","Doonuts","douniat","https://www.tripadvisor.com/Profile/douniat","https://media-cdn.tripadvisor.com/media/photo-l/01/2a/fd/9c/avatar.jpg","Paris","No","3","","Disappointing experience","Staff welcoming and helpful especially concierge desk. 
Location is perfect, next to Waterloo and Westminster station. 
Hotel is nice looking.
Some things disappointed me unfortunately :
- the breakfast : you need to pay a supplement if you want any toppings on your scrambled eggs or if you want Benedict eggs or something like this. You also need to pay a supplement if you want pancakes or waffles. I think this is a shame : I have been in many hotels around the world even hotels with less stars and I never saw that especially in hotels that cost this amount. 
- the housekeeping : I have stayed two nights. I agree with the fact that it is not necessary to change the towels but why the room is not clean ? The beds not done ? The garbage emptied ? Coffee or Tea refilled ? No one warn me that there is no housekeeping in this hotel. 

To conclude, you pay the location and only the location. And you pay it way too much. I won’t come back.","0","","FAMILY","2024-10-31","2024-11-02","2024-11-02","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978410654-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978407468","09D9E0F03C58982F52D162B6086BFC49","Andrew W","Andrew9480","https://www.tripadvisor.com/Profile/Andrew9480","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","London","No","4","","Great location with good rooms","It started with a long queue to check in! But the room was good with the added bonus of a microwave and fridge.

The air conditioning in the room was not great so the room was a bit stuffy. The also room lacked a few  basic facilities like power sockets near the bed so no phone charging at night!  But was otherwise good. 

Bathroom was well appointed and certainly served the purpose. 

The hotel is in a great location for access to Westminster and key London landmarks!

  It was all generally clean throughout the hotel. 

Staff were friendly and helpful!","0","","SOLO","2024-10-31","2024-11-02","2024-11-02","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978407468-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978360671","6ADB32E2D8BF6F8E43CC2A51BF8E8AAE","Meander18710745630","Meander18710745630","https://www.tripadvisor.com/Profile/Meander18710745630","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Perfect Weekend Getaway","Stayed overnight recently with some friends. We thoroughly enjoyed our stay. The hotel is in an excellent location with breathtaking views of Big Ben, the London Eye and the Houses of Parliament. It's a short, safe stroll to the banks of the Thames with it's carnival atmosphere and abundance of things to see and do. It's also close to tube and train stations. The room was spotless, warm and comfortable. The staff were friendly and professional. Couldn't fault it at all. Really looking forward to another visit and trying out more of the hotel's facilities.","0","","FRIENDS","2024-10-31","2024-11-02","2024-11-02","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978360671-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978212607","F716769527071AADCCA3F7FDDD3D761A","Pál S","785p_ls","https://www.tripadvisor.com/Profile/785p_ls","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Very good hotel in London","The hotel was very close for Big Ben, we could go on foot many famous places. The room was clear, the food was good. Beatrix one of the staff in the hotel was very polite and helpful. She personaly searched our daugter favorite t-shirt in the laundry, when we lost it!","0","","FAMILY","2024-08-31","2024-11-01","2024-11-01","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978212607-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978185513","DC419BE1CAF229DED328BDE6FCD16E69","Dreamer34033816483","Dreamer34033816483","https://www.tripadvisor.com/Profile/Dreamer34033816483","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","","No","3","Value: 2
Rooms: 2
Location: 4
Cleanliness: 4
Service: 1
Sleep Quality: 2","Not happy","Pillows not great asked for harder pillows not available all I recieved was another pillow. Stayed for 2 nights the bathmat was taken and not replaced and the water in the fridge was not replaced on the second day. I was disappointed not what you would expect  from  hotel.","0","","COUPLES","2024-09-30","2024-10-31","2024-10-31","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978185513-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978165376","81C4BCFC960888F19F3D177BF4E39C96","Bonifacio64","Bonifacio64","https://www.tripadvisor.com/Profile/Bonifacio64","https://media-cdn.tripadvisor.com/media/photo-o/07/71/16/80/bonifacio64.jpg","Cagliari","No","5","","Strategic position","Conveniently located within walking distance of Big Ben, the London Eye and Waterloo and Westminster tube stations. Great hotel, excellent standard. Rooms equipped with many comforts, including a microwave and a power outlet station including the European and US. The only flaw, the lack of coat hangers, both in the bedroom and in the bathroom: there being only one, it is impossible to hang two bathrobes. The rooms (mine was on the tenth floor) are very bright and well soundproofed. Breakfast is varied and quality, but you should not delay, to avoid an annoying queue that involves a rather long wait to access the room. The price, considering the quality offered, the location and the fact that we are in a very expensive city, is definitely honest. I believe that during my next stays in London, I will definitely return to Park Plaza Westminster","0","","FAMILY","2024-10-31","2024-10-31","2024-10-31","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978165376-Park_Plaza_Westminster_Bridge_London-London_England.html"
"978126703","8BDC6C199596C253A032AC2E02DCDD74","Journey13516562638","Journey13516562638","https://www.tripadvisor.com/Profile/Journey13516562638","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/7c/default-avatar-2020-29.jpg","","No","4","Value: 3
Rooms: 4
Location: 5
Cleanliness: 3
Service: 3
Sleep Quality: 4","Brilliant location","This hotel is in a fab location ideal for Waterloo station and all the southbank has to offer. It has great views of Big ben and the houses of Parliament. We stayed in a king family studio very comfortable for our needs. Some areas need attention scuffs around and stains in the sink. Bar service wasn't the best and the queue for breakfast huge, although it did move at a reasonable pace. Housekeeping had to be requested which was frustrating considering the price. We would stay again","0","","FAMILY","2024-10-31","2024-10-31","2024-10-31","en","Park Plaza Westminster Bridge London","1657415","https://www.tripadvisor.com/ShowUserReviews-g186338-d1657415-r978126703-Park_Plaza_Westminster_Bridge_London-London_England.html"
