"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"977162970","2321523D0C422F07D2A8208CFC3167E3","Julia P","W9759CSjuliap","","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/7b/default-avatar-2020-6.jpg","","No","1","Value: 1
Rooms: 1
Location: 5
Cleanliness: 3
Service: 1
Sleep Quality: 1","Worst Service Ever","This hotel has no business claiming it’s a five-star accommodation. Upon arrival, no form of identification was checked. Not my passport or even the card I used to book the reservation. When I questioned the hotel about this later, they said it was because I prepaid for the hotel. It’s not reassuring to know that anyone could’ve been given my reservation and access to my room that I already paid for. In addition, my partner and I were handling four luggages, and we weren’t even offered help up to our room.

The room was not impressive at all. The queen bed was uncomfortable, and I could hear all the street noise from outside. In addition, the rug was old and the linens were rough. There were scuffs on the wall, and the sink was scratched up. This definitely wasn’t what I was expecting from a so-called luxury hotel.

On the second day of my stay, my partner was feeling sick, and we asked the hotel if there was a spot to heat up some of our food. It took twenty minutes for the front desk to answer their phone, and they told us we could heat up our food on the thirteenth floor. When we got to that floor, we were questioned what kind of food we were heating up. The workers were disdained that we wanted to heat up Filipino food. They said we couldn’t heat up our food there due to regulations, but they could give us plates and cutlery to eat with. We gladly accepted and started eating our leftovers in the dining area.

Another worker then came over to us and yelled that we couldn’t eat in that space and we had to take the food back to our room. I asked if we could take the desserts that were given out as part of their free chocolate hour back to the room with us and I was met with a resounding no. I understand there are certain regulations, but there’s no need to be rude about it. When I brought my complaints up to the deputy manager, he said that I only had these complaints because I’m American. My nationality has nothing to do with me expecting cordial and respectful service.

Housekeeping was also slow, but Elli provided great turnover service. That and the location are the only good things about this hotel. Save your sanity and book a room at the Four Points by Sheraton in Auckland. They provide exemplary service and secure accommodations.","0","","COUPLES","2024-10-31","2024-10-29","2024-10-29","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r977162970-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"974603539","434C1EA25B5B391925C695220B24505C","Drew3434","Drew3434","","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","Auckland","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Stay with colleagues","Was in Auckland for work with colleagues and we booked and stayed at the Mövenpick and was great. The rooms were well appointed and the stay were very helpful and the amenities are great as well 

","0","","BUSINESS","2024-10-31","2024-10-20","2024-10-19","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r974603539-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"973307685","20BBB884F16BF75939E6F1FF96412046","Molly M","mollymO6836SH","","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/bb/9a/6e/molly-m.jpg","Sweden","No","4","Value: 3
Rooms: 4
Location: 5
Cleanliness: 5
Service: 1
Sleep Quality: 5","Overrated?","This hotel comes out as a bit pretentious and aspirational and as such overpriced. It is fantastically located Downtown Auckland so position wise it is extraordinarily great. Rooms clean, comfy beds and pillows front desk attentive and service-minded. Dining room experience was however an utter letdown. Staff running, lack of attention to details not responding well on issue with food (we were very discrete) snotty at afternoon chocolate hour etc let our otherwise excellent stay in Auckland somewhat down. Would we stay again not sure about that.","0","","FRIENDS","2024-10-31","2024-10-10","2024-10-10","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r973307685-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"970514684","1DCAA854BD79108653365D40A3F0A371","Jason A","urbanwellness","","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","Melbourne","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Fabulous location and wonderful service!","First time staying at a Movenpick property and was very impressed. 

We were travelling for my birthday, and staff were incredibly attentive. The Boda restaurant on the top floor is top notch, and seems to also be quite popular among locals. 

Rooms are stylish and comfortable and super quiet.

Chocolate hour is a fun treat, which we used as our wet weather plan. It conveniently leads into happy hour!

Lastly, it's location right next to Britomart station, the Ferry Terminal and the main shopping street makes for a super convenient location. 

Couldn't recommend this place more highly!","0","","NONE","2024-09-30","2024-09-20","2024-09-19","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r970514684-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"970234448","67DB10D9795B219CD56F756ECE428EA2","Brian B","brianbU6686YQ","","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","","No","4","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 3","Excellent","We have just spent 10 nights at the Movenpick and were very happy with the room. We had a city side room which could be a bit noisy at times but not too bad, double glazing one day might be worth considering. The room was very clean and well serviced, staff very friendly and polite. The location is fantastic, walking distance to just about everywhere. One thing we did notice was the lack of information in the rooms, most motels/hotels have a folder with information explaining what services are available in the hotel and some info about local cafe's restaurants etc. We didnt know there were laundry facilities and found out about the chocolate hour by reading a note written on a mirror in the hallway. If ever in Auckland again we would stay again and would recommend the Movenpick to anyone travelling to Auckland.","0","","COUPLES","2024-09-30","2024-09-18","2024-09-17","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r970234448-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"968906947","6BCC622999804ED5FA4EED379B034CB7","Maria Z","MariaZ162","","https://media-cdn.tripadvisor.com/media/photo-o/05/55/a7/ed/maria-z.jpg","Melbourne","No","5","","Great Stay","I stayed in a Superior Queen room which was clean, modern and spacious. The room had a small fridge, coffee machine and the standard amenities were available in the bathroom. 

Breakfast is served on the top level and is standard of a hotel buffet breakfast, however, The view of the water is spectacular. There are plenty of other places around the property that serve great coffee and breakfast options that you can also try. 

The property is close to public transport, Commercial Bay and Britomart and is walking distance to Viaduct. 

My first stay at a Movenpick property was an enjoyable one.","0","","BUSINESS","2024-09-30","2024-09-08","2024-09-08","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r968906947-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"967910752","A8AEB7E4E2E776569443DA6B375FE662","Anita K","Budlitelady","","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/84/avatar005.jpg","Ireland","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Amazing experience","Beautiful clean and quiet room. Couldn’t hear any noise from traffic. Staff were so nice. From the moment we walked into the hotel until we left we were welcomed and treated amazingly. Food was great also. Definitely would recommend this hotel.","0","","COUPLES","2024-08-31","2024-09-02","2024-09-01","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r967910752-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"965707846","90D0225A0224970C2C9DBB29FF1B1964","andrea s","J8536DYandreas","","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","No","5","","Superlative","It was a really nice experience, this hotel, although a short stop on our holiday has regenerated us. I Recommendation both for the location and for the cleanliness and attention to the customer. Excellent and very large breakfast, enjoys a beautiful room on the 13th floor not to be missed. Unfortunately we missed the highly recommended chocolate hour.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/da/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/db/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/dc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/dd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/de/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/df/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/e0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/e1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/e2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/33/e7/e3/caption.jpg","COUPLES","2024-08-31","2024-08-19","2024-08-19","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r965707846-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"965537902","C9EFD31D3A1B1D83CCEEE847DC1086C4","JenW","JWFrequent_Traveller","","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 4
Sleep Quality: 5","Clean and spacious with convenient location","Trendy hotel in the heart of Auckland harbourside. Nice spacious room and very clean.

They also have the 3-4pm chocolate hour daily with delectable little morsels for guests on the 13th floor with excellent views over city and surrounds.

Convenient location with lots of eateries around.","0","","BUSINESS","2024-07-31","2024-08-18","2024-08-18","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r965537902-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
"964704589","027422ADB633A01F46E1AD1787C5FD37","AmeriAustKiwi","AmeriAustKiwi","","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Perfect choice for family celebration","Our family of 16 were all together to celebrate a 50th birthday and it required 7 rooms and a lot of organisation.  The staff at the Movenpick were absolutely fabulous and very helpful all along the way working with me to see that everyone had what the required.","0","","NONE","2024-08-31","2024-08-13","2024-08-13","en","Mövenpick Hotel Auckland","257792","https://www.tripadvisor.com/ShowUserReviews-g255106-d257792-r964704589-Movenpick_Hotel_Auckland-Auckland_Central_North_Island.html"
